"X1990","X1995","X2000","X2005","X2010","X2015"
7392.783,7334.957,7141.294,7010.244,6976.88,7046.193
6900.017,6845.94,6665.15,6542.837,6511.792,6576.412
11657.11,11565.98,11260.57,11054.24,11001.58,11110.83
22574.85,22398.4,21807.11,21407.44,21305.33,21516.88
26638.92,26967.55,26725.12,26367.7,26175.65,26143.24
17334.01,18060.77,18338.2,18215.2,18021.64,17730.92
19290.63,20099.41,20408.5,20271.18,20055.92,19732.28
16474.57,17165.42,17428.98,17312.06,17128.13,16851.94
22040.55,22964.71,23317.37,23161.24,22915.14,22545.17
14373.31,14976.13,15206.21,15104.09,14943.88,14702.89
10631.55,11059.45,11211.8,11118.57,10983.41,10789.59
14470.38,14959.33,15070.65,14852.96,14580.79,14233.54
14137.14,14611.08,14715.78,14499.18,14229.48,13887.02
15395.08,15911.25,16025.26,15789.3,15495.53,15122.78
5931.644,6130.526,6174.437,6083.524,5970.372,5826.713
2853.118,2974.42,3022.872,3006.514,2979.649,2937.703
1207.764,1312.059,1388.978,1438.519,1483.892,1522.177
1196.842,1300.194,1376.417,1425.511,1470.474,1508.412
3940.295,4280.474,4531.715,4693.162,4841.085,4965.998
2242.458,2436.039,2578.899,2670.816,2754.998,2826.029
750.007,814.7146,862.5228,893.2392,921.4044,945.1876
526.1558,571.5641,605.0829,626.6343,646.4076,663.0822
508.6678,552.5679,584.9722,605.8069,624.9241,641.0438
496.7304,539.6008,571.2441,591.5913,610.2664,626.0073
411.1791,454.931,490.6166,517.6672,544.1586,568.9014
377.3826,421.3287,458.4343,487.9426,517.312,545.3937
371.3656,414.6108,451.1257,480.1629,509.064,536.6982
365.3197,407.8614,443.7816,472.3463,500.7766,527.9612
247.5077,258.7412,267.3248,273.3027,280.9131,289.2399
124.9239,103.5463,83.65527,66.10597,52.02966,40.71601
122.7563,101.7496,82.20376,64.95901,51.1269,40.00955
120.5793,99.94505,80.74595,63.80699,50.22025,39.30002
118.3932,98.13316,79.28205,62.65012,49.30966,38.58753
116.1979,96.31366,77.812,61.48851,48.39544,37.872
113.9939,94.48679,76.33601,60.32222,47.47742,37.15362
112.8744,93.55906,75.58642,59.72984,47.01138,36.78924
157.6651,130.6909,105.5806,83.43172,65.67229,51.40569
182.6181,151.3772,122.2903,96.63607,76.06838,59.54897
177.0192,147.3018,119.5649,95.03824,75.35374,59.51648
174.9891,145.0533,117.1813,92.59887,72.89058,57.06124
171.154,141.8742,114.6133,90.56955,71.29315,55.81065
115.7593,95.9511,77.51645,61.25466,48.21704,37.74464
47.38368,39.26648,31.72655,25.07021,19.73338,15.44506
45.28421,37.52666,30.32079,23.9594,18.85904,14.76071
45.13384,37.40204,30.22014,23.87985,18.79639,14.71171
44.00345,36.46529,29.46326,23.28177,18.32565,14.34322
16.14496,13.3792,10.81013,8.542134,6.723722,5.262569
4.475916,3.712674,2.997862,2.368228,1.865522,1.459683
12.30892,10.20996,8.244214,6.512709,5.13025,4.014176
11.96252,9.922632,8.012204,6.329417,4.985869,3.901209
2.728048,2.262854,1.827181,1.443422,1.137026,0.8896692
2.206908,1.83058,1.478134,1.167685,0.9198193,0.7197154
33453.09,35630.26,37611.5,39337.64,40747.95,41698.64
1261866,1344774,1420434,1486538,1540821,1577815
1059022,1127939,1190675,1245304,1289948,1320048
209664.5,223307.9,235728.1,246545.1,255383,261342.3
220558.1,236312.7,250949.7,264039.8,275153.4,283274.9
360815,389911.8,417667,443328.9,466115.4,484213.3
447446.4,484369.5,519762.1,552684.8,582144.6,605859.7
389525.8,419647.4,448112.2,474125.7,496868,514444.3
208661.6,228653.6,248379,267363,285084,300354.6
265649.5,291940.8,318027.2,343294.5,367059.3,387775.6
473634.7,523592.1,573681.5,622765.6,669563.8,711176.8
543946.4,601318.9,658845.9,715215.3,768960.7,816753.9
801744.4,886309.1,971097.3,1054184,1133399,1203846
176263.5,194855.1,213496.2,231762.5,249178.2,264665.6
336858.5,372389.4,408012.9,442922.9,476205.8,505803.7
197117,217908.8,238754.7,259183.3,278659.6,295978.6
406013.1,448838.8,491776.1,533852.1,573968.6,609641.9
496692.8,549318.1,602126.1,653924.6,703365.9,747402.5
1989129,2200616,2412973,2621423,2820564,2998154
1844793,2040934,2237884,2431209,2615896,2780604
1541552,1705450,1870027,2031573,2185902,2323535
1692952,1872947,2053686,2231097,2400585,2551734
1492926,1651654,1811040,1967489,2116950,2250239
714905.8,797440.9,882591.6,968894.6,1054443,1135371
287068.5,321933.8,361096.4,403066.7,447021.7,492372.2
158416.8,173920.4,191306.3,209261.5,227262.1,244942
82013.62,89330.52,97701.12,106250.8,114712.4,122897.6
22517.25,24627.54,27152.81,29768.36,32400.39,34995.69
3618.903,3780.407,3962.103,4153.478,4346.936,4525.206
1275.991,1291.714,1302.626,1300.277,1281.631,1209.145
509.0025,572.7014,636.7438,695.5849,745.3459,760.0695
532.2197,598.8235,665.7872,727.3113,779.3436,794.7369
529.3249,595.5668,662.1673,723.3569,775.1052,790.415
526.39,592.2653,658.4966,719.3467,770.807,786.0338
507.3116,570.7839,634.597,693.2224,742.7962,757.4492
335.8882,377.7216,419.77,458.3538,490.9085,500.3783
321.6705,363.2031,405.2775,444.3393,477.8476,489.0811
278.4952,313.7549,349.333,382.1615,410.0739,418.7862
343.2987,384.3007,425.2195,462.3711,493.2328,500.8371
8169.897,8897.871,9575.963,10126.35,10503.85,10369.3
11160.61,12150.77,13071.94,13817.99,14327.42,14138.06
11753.75,12796.47,13766.52,14552.14,15088.56,14889.08
10737.89,11687.97,12571.39,13286.08,13773.08,13588.33
11623.43,12654.64,13614.01,14390.99,14921.54,14724.34
11556.48,12581.79,13535.68,14308.22,14835.76,14639.71
11476.18,12494.3,13441.5,14208.62,14732.44,14537.72
11028.28,11957.24,12811.96,13489.85,13933.38,13697.51
13901.91,15707.29,17564.9,19332.37,20907.38,21557.4
14717.98,16777.93,18924.79,21003.95,22899.78,23797.1
12467.93,13984.58,15502.87,16890.32,18054.6,18371.53
31756.92,34729.73,37536.45,39869.17,41544.71,41205.57
42212.67,45792.05,49086.39,51701.24,53415.75,52520.8
25358.98,27401.11,29256.8,30693.84,31586.27,30934.54
31877.33,33824.68,35468.24,36546.48,36940.68,35538.07
39784.63,42437.81,44741.09,46357.5,47124.62,45600.2
76606.01,82678.14,88184.2,92429.03,95037.61,93009.66
35435.18,38375.76,41128.75,43379.42,44952.64,44409.12
39889.73,47364.24,55578.29,64086.88,72493.11,78048.25
28978.74,33496,38403.24,43584.2,48827.89,52469.02
10756.39,10846.07,10768.77,10659.78,10539.86,10283.29
9026.72,8956.172,8719.545,8559.621,8518.714,8603.588
9123.972,9052.665,8813.492,8651.842,8610.494,8696.289
7168.735,7112.692,6924.829,6797.819,6765.378,6832.727
5099.891,5059.982,4926.411,4836.046,4813.011,4860.902
5534.385,5491.096,5346.149,5248.091,5223.073,5275.029
8003.416,7940.942,7731.353,7589.479,7553.231,7628.351
8249.829,8185.295,7969.145,7822.909,7785.765,7863.061
13260.86,13157.2,12809.74,12574.87,12515.15,12639.35
22101.03,21928.34,21349.29,20957.86,20858.04,21065.2
25631.23,25811.11,25462.35,25089.4,24923.04,24963.07
22833.31,23790.7,24155.66,23994.2,23739.6,23356.41
15696.56,16354.7,16606.34,16494.63,16319.6,16056.27
16700.65,17400.65,17668.02,17549.56,17363.06,17083.31
15926.64,16594.36,16849.35,16736.02,16558.27,16291.4
16932.31,17642.15,17913.54,17792.88,17603.95,17320.34
13201.59,13668.98,13793.03,13615.5,13387.55,13089.93
13781.89,14243.6,14345.89,14134.85,13872.03,13537.88
22103.78,22844.68,23008.5,22669.87,22248.24,21712.75
14621.29,15111.51,15219.76,14995.67,14716.68,14362.66
5293.027,5470.482,5509.566,5428.439,5327.576,5199.338
3741.442,3886.268,3934.531,3897.865,3847.363,3777.226
1207.764,1312.059,1388.978,1438.519,1483.892,1522.177
1726.433,1875.504,1985.514,2056.296,2121.136,2175.865
4461.282,4846.436,5130.925,5313.709,5481.188,5622.622
2729.126,2964.728,3138.617,3250.477,3352.93,3439.388
992.5576,1078.209,1141.465,1182.127,1219.397,1250.859
565.7827,614.6069,650.6556,673.8296,695.0883,713.0212
508.6678,552.5679,584.9722,605.8069,624.9241,641.0438
501.037,544.2784,576.197,596.7189,615.5491,631.4278
402.7339,447.0136,483.6062,511.8627,539.7099,565.9683
377.3826,421.3287,458.4343,487.9426,517.312,545.3937
371.3656,414.6108,451.1257,480.1629,509.064,536.6982
365.3197,407.8614,443.7816,472.3463,500.7766,527.9612
256.1225,269.7154,280.3604,288.0431,297.2223,306.9682
124.9239,103.5463,83.65527,66.10597,52.02966,40.71601
122.7563,101.7496,82.20376,64.95901,51.1269,40.00955
120.5793,99.94505,80.74595,63.80699,50.22025,39.30002
118.3932,98.13316,79.28205,62.65012,49.30966,38.58753
116.1979,96.31366,77.812,61.48851,48.39544,37.872
113.9939,94.48679,76.33601,60.32222,47.47742,37.15362
111.781,92.65267,74.85425,59.15128,46.55586,36.43248
120.49,99.87259,80.68625,63.75967,50.18436,39.27503
165.9944,142.8482,120.6609,100.5078,84.15553,70.77119
138.209,127.39,115.761,104.0774,94.23438,85.71606
174.2289,144.6632,117.1068,92.77592,73.2604,57.57443
171.154,141.8742,114.6133,90.56955,71.29315,55.81065
85.89326,71.19145,57.51572,45.44948,35.77548,28.00424
47.38368,39.26648,31.72655,25.07021,19.73338,15.44506
40.6236,33.66445,27.20021,21.49352,16.91808,13.24155
34.66439,28.72611,23.21015,18.34057,14.43631,11.29912
32.34452,26.80364,21.65683,17.11316,13.47018,10.54293
17.47969,14.48528,11.70382,9.248332,7.279587,5.697636
9.940746,8.242771,6.657313,5.25964,4.142009,3.241281
12.30892,10.20996,8.244214,6.512709,5.13025,4.014176
11.96252,9.922632,8.012204,6.329417,4.985869,3.901209
3.033346,2.516092,2.031662,1.604956,1.264272,0.9892328
0.1303852,0.1081515,0.08732883,0.06898734,0.05434335,0.04252112
2.167619,1.79799,1.45182,1.146897,0.903444,0.7069024
0.1427598,0.118416,0.09561706,0.07553482,0.05950098,0.04655672
0.1564138,0.1297416,0.1047622,0.08275919,0.06519183,0.05100954
342791.1,365098.4,385404.2,403087.8,417539,427281.7
897452.8,955853.6,1009017,1055314,1093149,1118653
295422.3,315485.2,333930.9,350199.1,363743.8,373251.2
334683.6,359700.8,383155.2,404374.7,422676.5,436465.6
442798.9,475900.4,506936.2,535016.3,559234.6,577486
531133.2,572889.1,612498.2,648866.3,680860.1,705867
449404.8,483084.5,514679.8,543288.8,567988.8,586639.1
353481.1,380305.9,405544.5,428484.2,448391.5,463567.6
366555.6,402931.5,439038.2,474028.8,506960.5,535690.5
723572.2,799894.8,876415.8,951399,1022893,1086469
491023.6,542817.2,594745.4,645630.1,694144.9,737287.8
324544.9,358777.3,393099.4,426732.3,458798.9,487314.6
348343.1,385085.6,421924.8,458024.1,492441.6,523048.8
326834.3,361345.5,395954.4,429876,462227,491006.3
363516.2,402034.1,440686.4,478599.7,514788.4,547022.9
568416.6,628812.1,689449.6,748961.7,805805.2,856486.5
3090987,3419625,3749618,4073540,4382987,4658954
2000848,2213580,2427190,2636870,2837182,3015818
1765605,1953325,2141820,2326848,2503607,2661240
1845182,2041361,2238355,2431721,2616448,2781186
1592061,1761490,1931663,2098769,2258478,2401016
530179.7,598634.1,672222.7,750170.9,831009.6,912895.4
300052.6,328579.3,361941.8,396539.3,431407.8,465864.1
117143.9,129705.3,144170,159355,174875.6,190449.7
11511.71,12557.76,13752.59,14975.72,16189.94,17368.11
12724.46,13795.68,15162.76,16589.23,18036.09,19469.39
1434.737,1251.846,1079.284,914.3661,759.9524,601.1195
1224.083,1102.15,987.9521,877.9823,773.4081,656.082
537.7465,602.7148,668.1063,728.1462,778.8245,793.0927
441.3073,497.4446,554.1002,606.4384,651.0388,665.1617
520.4727,585.7441,651.4012,711.7673,762.8699,778.1287
525.6073,591.3967,657.5446,718.3219,769.7251,784.9474
501.0507,564.1013,627.5745,686.0002,735.5394,750.5491
425.4004,480.1104,535.4646,586.7827,630.7289,645.2333
376.9246,426.2734,476.4026,523.1413,563.4761,577.6301
358.858,405.8416,453.5677,498.0663,536.4675,549.9427
372.388,421.1435,470.6691,516.8455,556.6948,570.6782
3345.542,3646.746,3928.449,4158.718,4318.873,4269.119
2875.23,3107.588,3319.283,3483.96,3587.187,3515.437
3273.229,3541.159,3785.99,3977.583,4099.293,4021.052
1261.605,1345.957,1418.995,1469.93,1493.52,1444.244
1626.336,1744.214,1848.673,1925.406,1967.085,1912.805
1914.997,2059.458,2188.839,2286.042,2342.093,2283.899
2021.234,2175.609,2314.314,2419.214,2480.723,2421.222
2011.233,2164.908,2302.999,2407.458,2468.739,2409.594
10409.16,11635.14,12852.03,13949.64,14852.34,15050.28
12485.87,13973.79,15453.69,16792.63,17898.87,18156.39
12393.13,13870.04,15338.93,16667.92,17765.98,18021.57
13952.93,15546.73,17119.13,18524.27,19663.73,19867.06
45268.09,49055.77,52532.05,55276.38,57054.89,56047.39
27060.6,29241.98,31224.72,32760.94,33716.05,33022.87
24900.86,26492.3,27862.43,28803.94,29219.26,28218.93
65656.95,70961.95,75803.05,79580.12,81965.6,80359.56
49095.38,52124.48,54685.21,56373.11,57003.45,54857.07
25068.16,27989.79,30957.17,33724.33,36122.47,36907.75
20417.66,24024.67,27936.67,31923.22,35785.66,38181.73
16628.25,19025.38,21570.37,24127.08,26569.16,27963.77
15913.85,16446.55,16797.51,16859.47,16600.56,15558.42
15989.03,16409.52,16632.76,16605.62,16309.58,15337.14
30981.37,33084.95,34917.02,36401.66,37434.16,36997.57
7257.47,7258.9,7134.253,7056.425,7053.407,7104.964
5167.775,5127.338,4991.985,4900.418,4877.076,4925.602
7093.557,7038.152,6852.381,6726.665,6694.561,6761.13
8348.564,8283.355,8064.737,7916.759,7878.977,7957.385
10582.91,10500.16,10222.89,10035.33,9987.716,10086.97
244136,242228.2,235830,231505.2,230403.4,232693.2
113342.1,112456.6,109486.2,107478.3,106966.7,108029.8
23966.96,23979.26,23520.74,23138.73,23003.93,23123.51
11251.66,11723.25,11903.41,11823.6,11698.1,11509.24
14440.57,15045.68,15276.68,15174.3,15013.03,14770.94
14467.66,15074.06,15305.65,15202.9,15041.44,14799.05
43600.25,45427.82,46125.6,45815.02,45329.04,44597.5
24647.09,25680.34,26075.06,25899.84,25624.61,25211.64
15791.26,16395.92,16590.75,16422.86,16192.98,15877.39
21453.68,22172.41,22331.75,22003.06,21594.17,21073.99
129890.2,134244,135207.6,133216.7,130740.3,127593.2
703178.8,726750.1,731963.8,721188.6,707783.1,690745.2
4882.297,5045.98,5082.013,5007.178,4914.165,4795.866
4230.072,4382.494,4425,4371.475,4302.25,4210.969
1207.764,1312.059,1388.978,1438.519,1483.892,1522.177
1285.859,1396.897,1478.797,1531.537,1579.842,1620.602
4420.453,4802.083,5083.966,5265.078,5431.025,5571.166
31840.14,34587.3,36616,37920.71,39117.27,40126.13
2100.331,2281.638,2415.443,2501.533,2580.384,2646.914
698.248,758.4919,802.9966,831.5941,857.8182,879.9584
525.6705,571.0364,604.5261,626.0569,645.8116,662.4713
501.037,544.2784,576.197,596.7189,615.5491,631.4278
438.3249,481.9372,516.5024,541.5981,565.7914,587.8779
377.3826,421.3287,458.4343,487.9426,517.312,545.3937
371.3656,414.6108,451.1257,480.1629,509.064,536.6982
365.3197,407.8614,443.7816,472.3463,500.7766,527.9612
246.9368,258.0139,266.4608,272.3258,279.8323,288.065
124.9239,103.5463,83.65527,66.10597,52.02966,40.71601
122.7563,101.7496,82.20376,64.95901,51.1269,40.00955
120.5793,99.94505,80.74595,63.80699,50.22025,39.30002
118.3932,98.13316,79.28205,62.65012,49.30966,38.58753
116.1979,96.31366,77.812,61.48851,48.39544,37.872
113.9939,94.48679,76.33601,60.32222,47.47742,37.15362
111.781,92.65267,74.85425,59.15128,46.55586,36.43248
113.7714,95.55497,78.45257,63.22453,50.96427,41.05114
115.2422,116.8094,115.6864,112.3283,108.8458,105.0324
109.5742,112.6986,112.9543,110.7466,108.1648,105.0466
155.6912,141.9626,127.6124,113.5229,101.7462,91.66974
128.8931,106.8385,86.311,68.20492,53.68781,42.02629
52.71608,43.6868,35.29749,27.89203,21.95465,17.18396
46.86423,38.83602,31.37875,24.79538,19.51706,15.27574
32.66094,27.06586,21.8687,17.28058,13.60196,10.64608
33.12966,27.45428,22.18255,17.52857,13.79715,10.79886
11.96839,9.918105,8.013639,6.332352,4.984349,3.901184
29.25927,24.24693,19.59106,15.48079,12.18531,9.537275
29.15844,24.16758,19.52465,15.42751,12.1451,9.505282
12.30892,10.20996,8.244214,6.512709,5.13025,4.014176
11.96252,9.922632,8.012204,6.329417,4.985869,3.901209
3.182138,2.639511,2.13132,1.683683,1.326287,1.037757
1.158582,0.9610175,0.7759904,0.6130109,0.4828866,0.377836
1850756,1971189,2080828,2176302,2254318,2306920
939762.9,1000989,1056744,1105314,1145023,1171830
656998.2,700753.2,740796.5,775913.1,804907.4,824905.1
322915.4,346994,369558.3,389962.5,407544.5,420772.9
351797.8,378096.6,402754.2,425063.8,444305.3,458805.7
476248.9,511851.1,545231.7,575432.8,601481.6,621111.1
554616.2,596078.9,634950.5,670121.2,700454.7,723314.9
513907.2,558768.8,602270.2,643296.1,680656.3,711623.4
591001.9,652343.2,713687.2,773633.7,830599.8,881015.4
304988.4,337158.1,369411.8,401018.5,431152.9,457950.8
359651.1,397586.5,435621.1,472891.7,508427.2,540027.6
322009.3,355974.6,390028.5,423398.6,455216.3,483508.6
241391.2,266895.6,292475.5,317549.9,341467.8,362749.6
485140.9,538647.1,592776.9,646360.4,698062.2,744824.5
610079,676111.6,742659.5,808258.7,871232.9,927793.2
2053423,2273845,2495618,2713796,2922787,3109880
2025216,2240538,2456749,2668980,2871731,3052546
2120897,2346392,2572818,2795080,3007408,3196767
2477104,2740468,3004926,3264514,3512503,3733663
1567072,1741845,1920186,2098642,2273078,2434458
683893,779347.7,886005.6,1002949,1128602,1261876
405514.6,434823.9,466776.5,498309.8,528181.5,555616.7
73528.85,79222.46,85870.02,92565.36,99077.15,105252
8483.888,9234.699,10077.5,10940.27,11796.34,12624.36
2319.908,2258.499,2217.75,2186.132,2162.699,2131.873
1434.109,1251.145,1078.506,913.5104,759.0199,600.1123
1207.046,1079.204,959.3784,844.3753,735.6113,616.3229
902.8854,839.6965,781.6674,725.2491,670.2677,598.9747
580.98,566.6172,555.2477,543.6584,530.7004,500.606
411.5226,464.8502,518.8974,569.1253,612.2819,626.9116
383,432.9092,483.5551,530.7055,571.3145,585.3462
373.0754,421.9101,471.5143,517.7599,557.6658,571.6586
379.1498,428.7897,479.2157,526.2298,566.8027,581.0404
376.9246,426.2734,476.4026,523.1413,563.4761,577.6301
362.6615,410.1431,458.3752,503.3454,542.1533,555.7716
353.3642,399.0867,445.4466,488.5563,525.6226,538.2432
1234.157,1318.021,1391.052,1442.638,1467.574,1420.984
1278.157,1363.614,1437.611,1489.214,1513.112,1463.191
1269.928,1354.837,1428.357,1479.627,1503.371,1453.772
1261.605,1345.957,1418.995,1469.93,1493.52,1444.244
1253.186,1336.975,1409.523,1460.118,1483.549,1434.605
1217.367,1301.408,1374.97,1427.54,1453.896,1409.442
1140.166,1225.698,1302.543,1360.587,1394.532,1360.864
1153.539,1237.823,1312.948,1368.766,1400.055,1363.363
10376.36,11602.47,12820.22,13919.61,14825.01,15027.14
12485.87,13973.79,15453.69,16792.63,17898.87,18156.39
12393.13,13870.04,15338.93,16667.92,17765.98,18021.57
30002.28,32704.37,35235.04,37308.41,38757.61,38326.85
52976.55,57278.61,61196.04,64242.37,66151.69,64827.05
52101.61,56332.32,60184.75,63180.41,65057.77,63754.79
24913.27,26488.97,27852.55,28798.15,29228.53,28252.35
60614.25,64891.26,68664.93,71410.67,72865.79,70775.99
56216.27,59734.98,62722.12,64712.04,65490,63076.03
21603.87,24272.54,27007.08,29590.05,31867.28,32728.38
16466.91,19239.23,22211.61,25196.5,28036.42,29689.43
10437.64,11534.8,12618.75,13588.7,14380.36,14510.16
8502.764,9073.582,9569.104,9916.886,10082.15,9755.95
14896.68,15565.98,16079.2,16326.98,16268.79,15434.44
75610.09,82130.91,88162.79,92992.91,96219.31,94752.63
33493.19,35972.39,38182.27,39980.15,41233.55,40764.37
8236.549,8172.177,7956.294,7810.402,7773.158,7850.395
4843.091,4805.273,4678.425,4592.59,4570.669,4616.114
8515.629,8448.989,8226.015,8075.122,8036.688,8116.798
10894.13,10808.9,10523.51,10330.45,10281.45,10383.72
16827.71,16696.25,16255.44,15957.31,15881.5,16039.13
42092.53,41763.76,40660.79,39915.27,39725.5,40120.38
14426.57,14328.03,13961.99,13709.49,13642.48,13770.33
8203.184,8537.354,8660.603,8600.407,8510.06,8377.526
12201.69,12712.93,12908.24,12821.53,12685.44,12480.8
13843.58,14423.78,14645.52,14546.82,14392.71,14160.47
16349.78,17035.34,17296.61,17180.11,16998.1,16723.87
39529.99,41187.15,41819.73,41538.95,41097.89,40435.12
23662.09,24651.36,25027.62,24857.26,24590.73,24191.19
29758.59,30768.12,31002.05,30557.93,30002.73,29291.94
649087.9,670845.8,675658.1,665711.4,653337.1,637608.7
267253.2,276211.7,278193.2,274097.9,269003,262527.4
7735.256,8075.591,8219.152,8186.994,8126.546,8024.955
8283.097,8882.32,9286.221,9502.024,9689.077,9828.976
6611.381,7172.483,7583.17,7843.822,8081.871,8280.994
5722.259,6216.229,6580.707,6815.07,7030.166,7211.467
4686.778,5091.346,5390.18,5582.126,5758.134,5906.693
2572.95,2795.07,2958.984,3064.451,3161.037,3242.537
2456.065,2668.088,2824.548,2925.228,3017.431,3095.223
854.6173,928.358,982.8275,1017.834,1049.926,1077.021
