scenario,region,class,subRegion,units,x,value,subRegType,classPalette
SSP2_Ref,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2030,0.838223424,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2035,0.849907444,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2040,0.861702226,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2045,0.87316462,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2050,0.884703091,subBasin,pal_green
SSP2_Ref,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2010,0.81612766,subBasin,pal_green
SSP2_Ref,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2015,0.824647891,subBasin,pal_green
SSP2_Ref,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2020,0.833342971,subBasin,pal_green
SSP2_Ref,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2025,0.842077729,subBasin,pal_green
SSP2_Ref,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2030,0.85091896,subBasin,pal_green
SSP2_Ref,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2035,0.861931824,subBasin,pal_green
SSP2_Ref,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2040,0.873053705,subBasin,pal_green
SSP2_Ref,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2045,0.883883645,subBasin,pal_green
SSP2_Ref,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2050,0.894799242,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2010,1.111907567,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2015,1.123140897,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2020,1.134598185,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2025,1.146121202,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2030,1.15777678,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2035,1.173255589,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2040,1.188883755,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2045,1.2040876,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2050,1.219409259,subBasin,pal_green
SSP2_Ref,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2010,1.265171469,subBasin,pal_green
SSP2_Ref,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2015,1.277391258,subBasin,pal_green
SSP2_Ref,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2020,1.289839502,subBasin,pal_green
SSP2_Ref,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2025,1.302377601,subBasin,pal_green
SSP2_Ref,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2030,1.315044892,subBasin,pal_green
SSP2_Ref,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2035,1.33338281,subBasin,pal_green
SSP2_Ref,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2040,1.351888279,subBasin,pal_green
SSP2_Ref,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2045,1.369863935,subBasin,pal_green
SSP2_Ref,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2050,1.387962798,subBasin,pal_green
SSP2_Ref,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2010,0.329190786,subBasin,pal_green
SSP2_Ref,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2015,0.343930884,subBasin,pal_green
SSP2_Ref,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2020,0.35866474,subBasin,pal_green
SSP2_Ref,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2025,0.373468567,subBasin,pal_green
SSP2_Ref,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2030,0.388306962,subBasin,pal_green
SSP2_Ref,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2035,0.389557621,subBasin,pal_green
SSP2_Ref,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2040,0.390787843,subBasin,pal_green
SSP2_Ref,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2045,0.392003196,subBasin,pal_green
SSP2_Ref,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2050,0.393199917,subBasin,pal_green
SSP2_Ref,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2010,0.44379116,subBasin,pal_green
SSP2_Ref,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2015,0.463662191,subBasin,pal_green
SSP2_Ref,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2020,0.483525776,subBasin,pal_green
SSP2_Ref,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2025,0.503480558,subBasin,pal_green
SSP2_Ref,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2030,0.523485666,subBasin,pal_green
SSP2_Ref,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2035,0.525171748,subBasin,pal_green
SSP2_Ref,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2040,0.526830398,subBasin,pal_green
SSP2_Ref,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2045,0.528467586,subBasin,pal_green
SSP2_Ref,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2050,0.530080669,subBasin,pal_green
SSP2_Ref,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2010,1.126606025,subBasin,pal_green
SSP2_Ref,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2015,1.187522153,subBasin,pal_green
SSP2_Ref,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2020,1.250961442,subBasin,pal_green
SSP2_Ref,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2025,1.316569046,subBasin,pal_green
SSP2_Ref,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2030,1.384090462,subBasin,pal_green
SSP2_Ref,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2035,1.39770836,subBasin,pal_green
SSP2_Ref,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2040,1.411791851,subBasin,pal_green
SSP2_Ref,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2045,1.426314234,subBasin,pal_green
SSP2_Ref,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2050,1.441219446,subBasin,pal_green
SSP2_Ref,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2010,0.633643198,subBasin,pal_green
SSP2_Ref,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2015,0.662017483,subBasin,pal_green
SSP2_Ref,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2020,0.690374698,subBasin,pal_green
SSP2_Ref,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2025,0.718867071,subBasin,pal_green
SSP2_Ref,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2030,0.747433218,subBasin,pal_green
SSP2_Ref,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2035,0.749842275,subBasin,pal_green
SSP2_Ref,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2040,0.75220687,subBasin,pal_green
SSP2_Ref,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2045,0.754546185,subBasin,pal_green
SSP2_Ref,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2050,0.756846484,subBasin,pal_green
SSP2_Ref,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2010,0.477518593,subBasin,pal_green
SSP2_Ref,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2015,0.499436817,subBasin,pal_green
SSP2_Ref,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2020,0.521620072,subBasin,pal_green
SSP2_Ref,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2025,0.544129206,subBasin,pal_green
SSP2_Ref,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2030,0.566898594,subBasin,pal_green
SSP2_Ref,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2035,0.569446335,subBasin,pal_green
SSP2_Ref,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2040,0.57203018,subBasin,pal_green
SSP2_Ref,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2045,0.574656149,subBasin,pal_green
SSP2_Ref,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2050,0.577314886,subBasin,pal_green
SSP2_Ref,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2010,0.240135411,subBasin,pal_green
SSP2_Ref,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2015,0.25842218,subBasin,pal_green
SSP2_Ref,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2020,0.27751536,subBasin,pal_green
SSP2_Ref,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2025,0.297196517,subBasin,pal_green
SSP2_Ref,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2030,0.31743894,subBasin,pal_green
SSP2_Ref,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2035,0.323374342,subBasin,pal_green
SSP2_Ref,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2040,0.329444286,subBasin,pal_green
SSP2_Ref,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2045,0.335632413,subBasin,pal_green
SSP2_Ref,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2050,0.341917242,subBasin,pal_green
SSP2_Ref,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2010,0.439991552,subBasin,pal_green
SSP2_Ref,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2015,0.462994555,subBasin,pal_green
SSP2_Ref,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2020,0.486879789,subBasin,pal_green
SSP2_Ref,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2025,0.511541239,subBasin,pal_green
SSP2_Ref,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2030,0.536885316,subBasin,pal_green
SSP2_Ref,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2035,0.541653453,subBasin,pal_green
SSP2_Ref,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2040,0.546583806,subBasin,pal_green
SSP2_Ref,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2045,0.551672254,subBasin,pal_green
SSP2_Ref,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2050,0.55689658,subBasin,pal_green
SSP2_Ref,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2010,1.05509182,subBasin,pal_green
SSP2_Ref,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2015,1.102760802,subBasin,pal_green
SSP2_Ref,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2020,1.150108189,subBasin,pal_green
SSP2_Ref,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2025,1.197097983,subBasin,pal_green
SSP2_Ref,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2030,1.244808768,subBasin,pal_green
SSP2_Ref,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2035,1.249189174,subBasin,pal_green
SSP2_Ref,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2040,1.252482155,subBasin,pal_green
SSP2_Ref,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2045,1.257121729,subBasin,pal_green
SSP2_Ref,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2050,1.260863321,subBasin,pal_green
SSP2_Ref,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2010,0.53635918,subBasin,pal_green
SSP2_Ref,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2015,0.565460568,subBasin,pal_green
SSP2_Ref,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2020,0.595778187,subBasin,pal_green
SSP2_Ref,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2025,0.62713438,subBasin,pal_green
SSP2_Ref,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2030,0.659410954,subBasin,pal_green
SSP2_Ref,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2035,0.665965563,subBasin,pal_green
SSP2_Ref,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2040,0.672743225,subBasin,pal_green
SSP2_Ref,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2045,0.6797325,subBasin,pal_green
SSP2_Ref,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2050,0.686904446,subBasin,pal_green
SSP2_Ref,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2010,0.489611511,subBasin,pal_green
SSP2_Ref,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2015,0.511533447,subBasin,pal_green
SSP2_Ref,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2020,0.533447475,subBasin,pal_green
SSP2_Ref,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2025,0.555462909,subBasin,pal_green
SSP2_Ref,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2030,0.57753353,subBasin,pal_green
SSP2_Ref,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2035,0.579393074,subBasin,pal_green
SSP2_Ref,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2040,0.581222653,subBasin,pal_green
SSP2_Ref,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2045,0.583029516,subBasin,pal_green
SSP2_Ref,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2050,0.5848077,subBasin,pal_green
SSP2_Ref,China,Wheat,Mekong,Agricultural Productivity (Mt/thous km2),2010,0.277519982,subBasin,pal_green
SSP2_Ref,China,Wheat,Mekong,Agricultural Productivity (Mt/thous km2),2015,0.297419287,subBasin,pal_green
SSP2_Ref,China,Wheat,Mekong,Agricultural Productivity (Mt/thous km2),2020,0.318233405,subBasin,pal_green
SSP2_Ref,China,Wheat,Mekong,Agricultural Productivity (Mt/thous km2),2025,0.339731217,subBasin,pal_green
SSP2_Ref,China,Wheat,Mekong,Agricultural Productivity (Mt/thous km2),2030,0.36187249,subBasin,pal_green
SSP2_Ref,China,Wheat,Mekong,Agricultural Productivity (Mt/thous km2),2035,0.368093523,subBasin,pal_green
SSP2_Ref,China,Wheat,Mekong,Agricultural Productivity (Mt/thous km2),2040,0.374471473,subBasin,pal_green
SSP2_Ref,China,Wheat,Mekong,Agricultural Productivity (Mt/thous km2),2045,0.380986089,subBasin,pal_green
SSP2_Ref,China,Wheat,Mekong,Agricultural Productivity (Mt/thous km2),2050,0.387614596,subBasin,pal_green
SSP2_Ref,China,Wheat,Ob,Agricultural Productivity (Mt/thous km2),2010,0.391339508,subBasin,pal_green
SSP2_Ref,China,Wheat,Ob,Agricultural Productivity (Mt/thous km2),2015,0.408862832,subBasin,pal_green
SSP2_Ref,China,Wheat,Ob,Agricultural Productivity (Mt/thous km2),2020,0.426378225,subBasin,pal_green
SSP2_Ref,China,Wheat,Ob,Agricultural Productivity (Mt/thous km2),2025,0.443976281,subBasin,pal_green
SSP2_Ref,China,Wheat,Ob,Agricultural Productivity (Mt/thous km2),2030,0.461616726,subBasin,pal_green
SSP2_Ref,China,Wheat,Ob,Agricultural Productivity (Mt/thous km2),2035,0.463104715,subBasin,pal_green
SSP2_Ref,China,Wheat,Ob,Agricultural Productivity (Mt/thous km2),2040,0.464566764,subBasin,pal_green
SSP2_Ref,China,Wheat,Ob,Agricultural Productivity (Mt/thous km2),2045,0.466012226,subBasin,pal_green
SSP2_Ref,China,Wheat,Ob,Agricultural Productivity (Mt/thous km2),2050,0.467435344,subBasin,pal_green
SSP2_Ref,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2010,0.856866002,subBasin,pal_green
SSP2_Ref,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2015,0.895124392,subBasin,pal_green
SSP2_Ref,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2020,0.934397412,subBasin,pal_green
SSP2_Ref,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2025,0.973459258,subBasin,pal_green
SSP2_Ref,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2030,1.013236579,subBasin,pal_green
SSP2_Ref,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2035,1.017075979,subBasin,pal_green
SSP2_Ref,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2040,1.020444719,subBasin,pal_green
SSP2_Ref,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2045,1.025118683,subBasin,pal_green
SSP2_Ref,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2050,1.028744772,subBasin,pal_green
SSP2_Ref,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2010,0.232480394,subBasin,pal_green
SSP2_Ref,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2015,0.242889713,subBasin,pal_green
SSP2_Ref,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2020,0.253294644,subBasin,pal_green
SSP2_Ref,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2025,0.263748197,subBasin,pal_green
SSP2_Ref,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2030,0.274228378,subBasin,pal_green
SSP2_Ref,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2035,0.27511059,subBasin,pal_green
SSP2_Ref,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2040,0.27597936,subBasin,pal_green
SSP2_Ref,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2045,0.276837483,subBasin,pal_green
SSP2_Ref,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2050,0.277682017,subBasin,pal_green
SSP2_Ref,China,Wheat,Salween,Agricultural Productivity (Mt/thous km2),2010,0.340522034,subBasin,pal_green
SSP2_Ref,China,Wheat,Salween,Agricultural Productivity (Mt/thous km2),2015,0.367899791,subBasin,pal_green
SSP2_Ref,China,Wheat,Salween,Agricultural Productivity (Mt/thous km2),2020,0.396424919,subBasin,pal_green
SSP2_Ref,China,Wheat,Salween,Agricultural Productivity (Mt/thous km2),2025,0.425763404,subBasin,pal_green
SSP2_Ref,China,Wheat,Salween,Agricultural Productivity (Mt/thous km2),2030,0.455901141,subBasin,pal_green
SSP2_Ref,China,Wheat,Salween,Agricultural Productivity (Mt/thous km2),2035,0.465039733,subBasin,pal_green
SSP2_Ref,China,Wheat,Salween,Agricultural Productivity (Mt/thous km2),2040,0.474368356,subBasin,pal_green
SSP2_Ref,China,Wheat,Salween,Agricultural Productivity (Mt/thous km2),2045,0.483863317,subBasin,pal_green
SSP2_Ref,China,Wheat,Salween,Agricultural Productivity (Mt/thous km2),2050,0.493486628,subBasin,pal_green
SSP2_Ref,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2010,0.652028431,subBasin,pal_green
SSP2_Ref,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2015,0.681224332,subBasin,pal_green
SSP2_Ref,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2020,0.710407842,subBasin,pal_green
SSP2_Ref,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2025,0.739727004,subBasin,pal_green
SSP2_Ref,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2030,0.769117828,subBasin,pal_green
SSP2_Ref,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2035,0.771594756,subBasin,pal_green
SSP2_Ref,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2040,0.774031134,subBasin,pal_green
SSP2_Ref,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2045,0.776437528,subBasin,pal_green
SSP2_Ref,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2050,0.778806123,subBasin,pal_green
SSP2_Ref,China,Wheat,Syr_Darya,Agricultural Productivity (Mt/thous km2),2010,0.357506361,subBasin,pal_green
SSP2_Ref,China,Wheat,Syr_Darya,Agricultural Productivity (Mt/thous km2),2015,0.409507446,subBasin,pal_green
SSP2_Ref,China,Wheat,Syr_Darya,Agricultural Productivity (Mt/thous km2),2020,0.462701613,subBasin,pal_green
SSP2_Ref,China,Wheat,Syr_Darya,Agricultural Productivity (Mt/thous km2),2025,0.513452915,subBasin,pal_green
SSP2_Ref,China,Wheat,Syr_Darya,Agricultural Productivity (Mt/thous km2),2030,0.567611336,subBasin,pal_green
